Date,GDP
2019-12-21,1500
2019-12-22,1500
2019-12-23,1505
2019-12-24,1501
2019-12-25,1500
2019-12-26,1505
2019-12-27,1505
2019-12-28,1500
2019-12-29,1504
2019-12-30,1502
2019-12-31,1503
2020-01-01,1504
2020-01-02,1504
2020-01-03,1504
2020-01-04,1502
2020-01-05,1501
2020-01-06,1500
2020-01-07,1500
2020-01-08,1502
2020-01-09,1500
2020-01-10,1503
2020-01-11,1504
2020-01-12,1505
2020-01-13,1502
2020-01-14,1502
2020-01-15,1500
2020-01-16,1504
2020-01-17,1503
2020-01-18,1504
2020-01-19,1503
2020-01-20,1505
2020-01-21,1505
2020-01-22,1500
2020-01-23,1500
2020-01-24,1501
2020-01-25,1505
2020-01-26,1501
2020-01-27,1505
2020-01-28,1500
2020-01-29,1504
2020-01-30,1504
2020-01-31,1505
2020-02-01,1505
2020-02-02,1503
2020-02-03,1501
2020-02-04,1502
2020-02-05,1502
2020-02-06,1505
2020-02-07,1503
2020-02-08,1505
2020-02-09,1503
2020-02-10,1504
2020-02-11,1500
2020-02-12,1502
2020-02-13,1503
2020-02-14,1500
2020-02-15,1505
2020-02-16,1502
2020-02-17,1503
2020-02-18,1505
2020-02-19,1500
2020-02-20,1502
2020-02-21,1502
2020-02-22,1500
2020-02-23,1502
2020-02-24,1501
2020-02-25,1502
2020-02-26,1500
2020-02-27,1503
2020-02-28,1500
2020-02-29,1502
2020-03-01,1505
2020-03-02,1505
2020-03-03,1505
2020-03-04,1500
2020-03-05,1505
2020-03-06,1502
2020-03-07,1504
2020-03-08,1501
2020-03-09,1502
2020-03-10,1502
2020-03-11,1503
2020-03-12,1500
2020-03-13,1505
2020-03-14,1505
2020-03-15,1500
2020-03-16,1502
2020-03-17,1503
2020-03-18,1501
2020-03-19,1505
2020-03-20,1500
2020-03-21,1505
2020-03-22,1505
2020-03-23,1501
2020-03-24,1502
2020-03-25,1505
2020-03-26,1505
2020-03-27,1503
2020-03-28,1500
2020-03-29,1501
2020-03-30,1500
2020-03-31,1501
2020-04-01,1504
2020-04-02,1502
2020-04-03,1505
2020-04-04,1501
2020-04-05,1502
2020-04-06,1504
2020-04-07,1503
2020-04-08,1500
2020-04-09,1502
2020-04-10,1502
2020-04-11,1505
2020-04-12,1500
2020-04-13,1501
2020-04-14,1502
2020-04-15,1505
2020-04-16,1511
2020-04-17,1511
2020-04-18,1512
2020-04-19,1513
2020-04-20,1514
2020-04-21,1510
2020-04-22,1514
2020-04-23,1513
2020-04-24,1513
2020-04-25,1512
2020-04-26,1513
2020-04-27,1513
2020-04-28,1511
2020-04-29,1515
2020-04-30,1512
2020-05-01,1510
2020-05-02,1514
2020-05-03,1512
2020-05-04,1514
2020-05-05,1515
2020-05-06,1513
2020-05-07,1513
2020-05-08,1515
2020-05-09,1515
2020-05-10,1514
2020-05-11,1511
2020-05-12,1514
2020-05-13,1513
2020-05-14,1514
2020-05-15,1512
2020-05-16,1512
2020-05-17,1514
2020-05-18,1511
2020-05-19,1511
2020-05-20,1510
2020-05-21,1514
2020-05-22,1510
2020-05-23,1510
2020-05-24,1513
2020-05-25,1511
2020-05-26,1514
2020-05-27,1515
2020-05-28,1511
2020-05-29,1512
2020-05-30,1515
2020-05-31,1515
2020-06-01,1510
2020-06-02,1511
2020-06-03,1511
2020-06-04,1511
2020-06-05,1510
2020-06-06,1515
2020-06-07,1514
2020-06-08,1510
2020-06-09,1510
2020-06-10,1511
2020-06-11,1512
2020-06-12,1510
2020-06-13,1515
2020-06-14,1514
2020-06-15,1513
2020-06-16,1512
2020-06-17,1514
2020-06-18,1515
2020-06-19,1515
2020-06-20,1513
2020-06-21,1515
2020-06-22,1513
2020-06-23,1515
2020-06-24,1511
2020-06-25,1515
2020-06-26,1510
2020-06-27,1515
2020-06-28,1514
2020-06-29,1510
2020-06-30,1510
2020-07-01,1513
2020-07-02,1514
2020-07-03,1511
2020-07-04,1511
