Date,GDP
2019-08-23,800.0
2019-08-24,808.2
2019-08-25,796.6
2019-08-26,780.0
2019-08-27,762.2
2019-08-28,783.3
2019-08-29,772.0
2019-08-30,757.5
2019-08-31,770.0
2019-09-01,803.2
2019-09-02,842.8
2019-09-03,842.5
2019-09-04,860.0
2019-09-05,870.0
2019-09-06,853.4
2019-09-07,850.9
2019-09-08,862.0
2019-09-09,884.5
2019-09-10,860.0
2019-09-11,850.0
2019-09-12,820.0
2019-09-13,800.0
2019-09-14,810.9
2019-09-15,893.0
2019-09-16,917.8
2019-09-17,926.5
2019-09-18,900.0
2019-09-19,888.0
2019-09-20,829.8
2019-09-21,926.5
2019-09-22,932.9
2019-09-23,917.8
2019-09-24,832.9
2019-09-25,869.8
2019-09-26,829.1
2019-09-27,893.9
2019-09-28,902.3
2019-09-29,923.3
2019-09-30,822.1
2019-10-01,802.7
2019-10-02,792.3
2019-10-03,764.3
2019-10-04,772.3
2019-10-05,733.4
2019-10-06,710.9
2019-10-07,722.9
2019-10-08,740.0
2019-10-09,750.0
2019-10-10,734.2
2019-10-11,712.5
2019-10-12,728.0
2019-10-13,700.0
2019-10-14,712.3
2019-10-15,724.5
2019-10-16,743.0
2019-10-17,756.0
2019-10-18,770.0
2019-10-19,740.0
2019-10-20,780.0
2019-10-21,717.8
2019-10-22,706.6
2019-10-23,712.8
2019-10-24,699.9
2019-10-25,703.3
2019-10-26,738.2
2019-10-27,760.0
2019-10-28,773.2
2019-10-29,790.9
2019-10-30,800.0
2019-10-31,820.0
2019-11-01,850.0
2019-11-02,824.3
2019-11-03,853.3
2019-11-04,880.0
2019-11-05,840.0
2019-11-06,815.5
2019-11-07,788.8
2019-11-08,750.0
2019-11-09,760.9
2019-11-10,737.7
2019-11-11,760.0
2019-11-12,780.0
2019-11-13,726.5
2019-11-14,712.9
2019-11-15,704.3
2019-11-16,762.3
2019-11-17,727.8
2019-11-18,701.1
2019-11-19,715.3
2019-11-20,724.4
2019-11-21,770.0
2019-11-22,785.4
2019-11-23,791.2
2019-11-24,800.0
2019-11-25,844.3
2019-11-26,821.2
2019-11-27,889.8
2019-11-28,892.3
2019-11-29,916.5
2019-11-30,893.4
2019-12-01,880.0
2019-12-02,860.0
2019-12-03,885.2
2019-12-04,889.1
2019-12-05,852.4
2019-12-06,824.4
2019-12-07,840.9
2019-12-08,892.0
2019-12-09,900.9
2019-12-10,925.4
2019-12-11,958.8
2019-12-12,963.4
2019-12-13,924.3
2019-12-14,880.0
2019-12-15,850.0
2019-12-16,860.9
2019-12-17,825.0
2019-12-18,863.5
2019-12-19,885.4
2019-12-20,804.2
2019-12-21,904.2
2019-12-22,920.0
2019-12-23,950.0
2019-12-24,970.0
2019-12-25,964.2
2019-12-26,895.1
2019-12-27,942.0
2019-12-28,834.4
2019-12-29,863.4
2019-12-30,898.7
2019-12-31,900.0
2020-01-01,934.4
2020-01-02,928.7
2020-01-03,812.4
2020-01-04,854.2
2020-01-05,899.0
2020-01-06,932.0
2020-01-07,827.7
2020-01-08,788.0
2020-01-09,762.5
2020-01-10,770.0
2020-01-11,762.8
2020-01-12,784.2
2020-01-13,804.2
2020-01-14,826.7
2020-01-15,790.9
2020-01-16,800.0
2020-01-17,780.0
2020-01-18,763.3
2020-01-19,762.8
2020-01-20,770.0
2020-01-21,789.0
2020-01-22,760.0
2020-01-23,780.0
2020-01-24,770.0
2020-01-25,790.0
2020-01-26,790.0
2020-01-27,800.0
2020-01-28,780.0
2020-01-29,780.0
2020-01-30,770.0
2020-01-31,750.0
2020-02-01,790.0
2020-02-02,760.0
2020-02-03,750.0
2020-02-04,770.0
2020-02-05,784.3
2020-02-06,782.9
2020-02-07,749.0
2020-02-08,750.0
2020-02-09,760.0
2020-02-10,740.0
2020-02-11,770.0
2020-02-12,780.0
2020-02-13,740.0
2020-02-14,728.8
2020-02-15,710.0
2020-02-16,712.0
2020-02-17,700.0
2020-02-18,698.0
2020-02-19,692.8
2020-02-20,685.5
2020-02-21,670.0
2020-02-22,662.8
2020-06-24,450.0
